35.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
11:45:05.474 (474748316)|EXECUTION_STARTED
11:45:05.474 (474821330)|CODE_UNIT_STARTED|[EXTERNAL]|01p58000000nP6M|ScoringSchemeHelperTest.test3x3CreateScoringScheme
11:45:05.475 (475102480)|HEAP_ALLOCATE|[72]|Bytes:3
11:45:05.475 (475161964)|HEAP_ALLOCATE|[77]|Bytes:152
11:45:05.475 (475188266)|HEAP_ALLOCATE|[342]|Bytes:408
11:45:05.475 (475216079)|HEAP_ALLOCATE|[355]|Bytes:408
11:45:05.475 (475241573)|HEAP_ALLOCATE|[467]|Bytes:48
11:45:05.475 (475285684)|HEAP_ALLOCATE|[139]|Bytes:6
11:45:05.475 (475313444)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:303
11:45:05.475 (475337011)|METHOD_ENTRY|[1]|01p58000000nP6M|ScoringSchemeHelperTest.ScoringSchemeHelperTest()
11:45:05.475 (475343642)|STATEMENT_EXECUTE|[1]
11:45:05.475 (475352982)|STATEMENT_EXECUTE|[1]
11:45:05.475 (475395961)|HEAP_ALLOCATE|[50]|Bytes:5
11:45:05.475 (475425215)|HEAP_ALLOCATE|[56]|Bytes:5
11:45:05.475 (475437194)|HEAP_ALLOCATE|[64]|Bytes:7
11:45:05.475 (475893935)|SYSTEM_MODE_ENTER|false
11:45:05.475 (475919241)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:05.475 (475934394)|SYSTEM_MODE_EXIT|false
11:45:05.475 (475949382)|METHOD_EXIT|[1]|ScoringSchemeHelperTest
11:45:05.475 (475994293)|SYSTEM_MODE_ENTER|false
11:45:05.476 (476001167)|HEAP_ALLOCATE|[73]|Bytes:5
11:45:05.476 (476011295)|STATEMENT_EXECUTE|[72]
11:45:05.476 (476014036)|STATEMENT_EXECUTE|[73]
11:45:05.476 (476018034)|HEAP_ALLOCATE|[73]|Bytes:38
11:45:05.476 (476030813)|HEAP_ALLOCATE|[73]|Bytes:4
11:45:05.476 (476263309)|SOQL_EXECUTE_BEGIN|[73]|Aggregations:0|SELECT Id FROM Risk__Scoring_Scheme__c
11:45:05.478 (478296647)|SOQL_EXECUTE_END|[73]|Rows:0
11:45:05.478 (478316362)|HEAP_ALLOCATE|[73]|Bytes:4
11:45:05.478 (478328034)|HEAP_ALLOCATE|[73]|Bytes:0
11:45:05.478 (478425557)|HEAP_ALLOCATE|[73]|Bytes:4
11:45:05.478 (478442002)|VARIABLE_SCOPE_BEGIN|[73]|ss|List<Risk__Scoring_Scheme__c>|true|false
11:45:05.478 (478482531)|VARIABLE_ASSIGNMENT|[73]|ss|{"s":1,"v":[]}|0x399fd1db
11:45:05.478 (478488451)|STATEMENT_EXECUTE|[74]
11:45:05.478 (478586070)|HEAP_ALLOCATE|[74]|Bytes:29
11:45:05.478 (478636068)|STATEMENT_EXECUTE|[76]
11:45:05.478 (478647860)|HEAP_ALLOCATE|[76]|Bytes:4
11:45:05.478 (478694273)|HEAP_ALLOCATE|[76]|Bytes:3
11:45:05.478 (478706013)|HEAP_ALLOCATE|[76]|Bytes:3
11:45:05.478 (478711680)|HEAP_ALLOCATE|[76]|Bytes:4
11:45:05.478 (478718103)|HEAP_ALLOCATE|[76]|Bytes:4
11:45:05.478 (478729160)|HEAP_ALLOCATE|[76]|Bytes:10
11:45:05.478 (478735575)|HEAP_ALLOCATE|[76]|Bytes:5
11:45:05.478 (478740677)|HEAP_ALLOCATE|[76]|Bytes:6
11:45:05.479 (479965701)|HEAP_ALLOCATE|[76]|Bytes:2
11:45:05.479 (479996385)|METHOD_ENTRY|[4]|01p58000000n81u|ScoringSchemeHelper.ScoringSchemeHelper()
11:45:05.480 (480002911)|STATEMENT_EXECUTE|[4]
11:45:05.480 (480012935)|STATEMENT_EXECUTE|[4]
11:45:05.480 (480020129)|HEAP_ALLOCATE|[76]|Bytes:5
11:45:05.480 (480033438)|METHOD_EXIT|[4]|ScoringSchemeHelper
11:45:05.480 (480073614)|METHOD_ENTRY|[76]|01p58000000n81u|ScoringSchemeHelper.createScoringScheme(List<List<String>>, List<String>, List<String>)
11:45:05.480 (480089343)|VARIABLE_SCOPE_BEGIN|[12]|heatmap|List<List<String>>|true|false
11:45:05.480 (480099559)|VARIABLE_ASSIGNMENT|[12]|heatmap|null|
11:45:05.480 (480104599)|VARIABLE_SCOPE_BEGIN|[12]|scoreBandNames|List<String>|true|false
11:45:05.480 (480132368)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:16
11:45:05.480 (480152939)|VARIABLE_ASSIGNMENT|[12]|scoreBandNames|{"s":1,"v":["low","med","high"]}|0x19456b13
11:45:05.480 (480160959)|VARIABLE_SCOPE_BEGIN|[12]|scoreBandColours|List<String>|true|false
11:45:05.480 (480173302)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:16
11:45:05.480 (480185797)|VARIABLE_ASSIGNMENT|[12]|scoreBandColours|{"s":1,"v":["Lime Green","Green","Yellow"]}|0x5ff174b0
11:45:05.480 (480199486)|HEAP_ALLOCATE|[13]|Bytes:5
11:45:05.480 (480204840)|STATEMENT_EXECUTE|[12]
11:45:05.480 (480207424)|STATEMENT_EXECUTE|[13]
11:45:05.480 (480233954)|HEAP_ALLOCATE|[13]|Bytes:4
11:45:05.480 (480361656)|VARIABLE_SCOPE_BEGIN|[13]|scoringScheme|Risk__Scoring_Scheme__c|true|false
11:45:05.480 (480383742)|VARIABLE_ASSIGNMENT|[13]|scoringScheme|{}|0x1911aba4
11:45:05.480 (480389333)|STATEMENT_EXECUTE|[14]
11:45:05.480 (480394366)|HEAP_ALLOCATE|[14]|Bytes:14
11:45:05.480 (480491181)|VARIABLE_ASSIGNMENT|[14]|this.Name|"Scoring Scheme"|0x1911aba4
11:45:05.480 (480498900)|STATEMENT_EXECUTE|[15]
11:45:05.480 (480571497)|VARIABLE_ASSIGNMENT|[15]|this.Risk__Multiply_Impact_Likelihood__c|true|0x1911aba4
11:45:05.480 (480579108)|STATEMENT_EXECUTE|[18]
11:45:05.480 (480629903)|HEAP_ALLOCATE|[18]|Bytes:8
11:45:05.480 (480646172)|DML_BEGIN|[18]|Op:Insert|Type:Risk__Scoring_Scheme__c|Rows:1
11:45:05.480 (480665320)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:05.532 (532959077)|DML_END|[18]
11:45:05.532 (532986807)|STATEMENT_EXECUTE|[20]
11:45:05.533 (533048136)|HEAP_ALLOCATE|[20]|Bytes:4
11:45:05.533 (533149443)|VARIABLE_SCOPE_BEGIN|[20]|c|Risk__Impact_Category__c|true|false
11:45:05.533 (533176158)|VARIABLE_ASSIGNMENT|[20]|c|{}|0x466388ac
11:45:05.533 (533181487)|STATEMENT_EXECUTE|[21]
11:45:05.533 (533186545)|HEAP_ALLOCATE|[21]|Bytes:4
11:45:05.533 (533287707)|VARIABLE_ASSIGNMENT|[21]|this.Risk__Type_of_Risk__c|"Cost"|0x466388ac
11:45:05.533 (533296126)|STATEMENT_EXECUTE|[22]
11:45:05.533 (533364349)|VARIABLE_ASSIGNMENT|[22]|this.Name|"Cost"|0x466388ac
11:45:05.533 (533371823)|STATEMENT_EXECUTE|[23]
11:45:05.533 (533481303)|VARIABLE_ASSIGNMENT|[23]|this.Risk__Scoring_Scheme__c|"a0u58000000PRkOAAW"|0x466388ac
11:45:05.533 (533489023)|STATEMENT_EXECUTE|[25]
11:45:05.533 (533505425)|HEAP_ALLOCATE|[25]|Bytes:4
11:45:05.533 (533528101)|VARIABLE_SCOPE_BEGIN|[25]|t|Risk__Impact_Category__c|true|false
11:45:05.533 (533544039)|VARIABLE_ASSIGNMENT|[25]|t|{}|0x50abad42
11:45:05.533 (533549168)|STATEMENT_EXECUTE|[26]
11:45:05.533 (533553953)|HEAP_ALLOCATE|[26]|Bytes:4
11:45:05.533 (533622146)|VARIABLE_ASSIGNMENT|[26]|this.Risk__Type_of_Risk__c|"Time"|0x50abad42
11:45:05.533 (533629671)|STATEMENT_EXECUTE|[27]
11:45:05.533 (533686189)|VARIABLE_ASSIGNMENT|[27]|this.Name|"Time"|0x50abad42
11:45:05.533 (533693395)|STATEMENT_EXECUTE|[28]
